"STAND","ESPACAMENT","ESPECIE","IDADE","DATE_S2","NDVI_avg","NDVI_sd","NDVI_min","NDVI_max","MONTH","NDVI_ref"
"QUEBRACANGA012E",6,"benthamii",8,"2022-02-16",0.38587878108518,0.0934613517006879,0.178988322615623,0.555592954158783,2,0.788368372584712
"QUEBRACANGA012E",6,"benthamii",8,"2022-02-26",0.373511884563676,0.0869967446079079,0.178273901343346,0.537771105766296,2,0.788368372584712
"QUEBRACANGA012F",6,"benthamii",5,"2019-02-22",0.924681047409957,0.00478628687519626,0.910756945610046,0.933300137519836,2,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-03-24",0.926310602428369,0.00470543441962391,0.910918831825256,0.936597943305969,3,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-07-07",0.923009216026575,0.0216807978197685,0.84482079744339,0.986802041530609,7,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-07-17",0.893929185851672,0.0204067638516117,0.838142156600952,0.925722122192383,7,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-08-06",0.865914931231075,0.0229373407496169,0.797112762928009,0.911857306957245,8,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-09-25",0.831707058672184,0.0158876051981545,0.782820105552673,0.857373356819153,9,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-09-30",0.812637052873586,0.0146146810493394,0.778920292854309,0.839416086673737,9,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-11-29",0.897708566082112,0.0151064659099268,0.866199254989624,0.922606945037842,11,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-12-04",0.889979132057892,0.0153578959244497,0.85634708404541,0.916957676410675,12,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-12-09",0.89066064675557,0.0151668096394937,0.867876410484314,0.920000016689301,12,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2019-12-24",0.914548281690589,0.0120639065731801,0.879989147186279,0.933267533779144,12,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",5,"2020-01-08",0.834984535245615,0.0153433098959715,0.804707050323486,0.866399168968201,1,0.815889735373787
"QUEBRACANGA012F",6,"benthamii",6,"2020-02-02",0.906276271910763,0.00768285392407382,0.888054251670837,0.922444701194763,2,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-02-27",0.912271512814878,0.00497338931410163,0.90010404586792,0.923698842525482,2,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-03-03",0.90776850334656,0.00720341687888915,0.893715143203735,0.923893809318542,3,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-03-08",0.873256778312318,0.00962118578102888,0.851651310920715,0.891915261745453,3,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-03-23",0.902470094011522,0.00687697447873262,0.884828329086304,0.91595196723938,3,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-04-07",0.919049531419152,0.00702607014858311,0.896412432193756,0.931034505367279,4,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-04-17",0.825847703830143,0.0441649066833503,0.705906987190247,0.875375688076019,4,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-05-02",0.914412286896028,0.00911699602913167,0.89089035987854,0.929663598537445,5,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-05-17",0.917692031849313,0.0119613528839587,0.889290690422058,0.945855915546417,5,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-05-27",0.922086358921211,0.0115871956067632,0.902924001216888,0.963898897171021,5,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-07-26",0.915871114182619,0.014869802937411,0.875255644321442,0.938780963420868,7,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-08-05",0.878677270441879,0.0140138502277877,0.835456132888794,0.90082174539566,8,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-08-10",0.804416364877496,0.0226740240452623,0.732903659343719,0.835817337036133,8,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-10-19",0.85369594277883,0.0153911186711487,0.813894212245941,0.87748521566391,10,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-11-23",0.870163548875738,0.0354924139096873,0.806634545326233,0.923006057739258,11,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-12-18",0.890357609442722,0.0237626410653251,0.831048786640167,0.92630922794342,12,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2020-12-23",0.908143932280349,0.014778716200806,0.875305652618408,0.932776510715485,12,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",6,"2021-01-02",0.905690565571925,0.0163401320500442,0.865245997905731,0.930226862430573,1,0.823395115852702
"QUEBRACANGA012F",6,"benthamii",7,"2021-02-26",0.911702158403249,0.0137200131665759,0.883235156536102,0.934948682785034,2,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-04-07",0.902406375464281,0.0115244475877908,0.866866886615753,0.922242343425751,4,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-04-27",0.911540366497672,0.0122624660322154,0.877569854259491,0.948001563549042,4,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-05-02",0.886728372148893,0.0103638608212171,0.853492319583893,0.905359745025635,5,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-05-07",0.916554306884423,0.0122945855899473,0.88121622800827,0.941919207572937,5,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-05-12",0.920389013939802,0.0144213912242981,0.891259729862213,0.958549201488495,5,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-05-27",0.914596789394632,0.0160893200616655,0.880255341529846,0.967857122421265,5,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-07-31",0.895635307920567,0.0180541124215949,0.845070421695709,0.923053443431854,7,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-08-30",0.874881826870051,0.0195766215875569,0.823857307434082,0.90729546546936,8,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-11-08",0.570721030067422,0.216092073405615,0.284751981496811,0.890880107879639,11,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-11-13",0.55152529971789,0.224109568876868,0.227535784244537,0.894071161746979,11,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2021-12-28",0.595610313864862,0.222775551057407,0.246913582086563,0.912263572216034,12,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2022-01-12",0.595248199526773,0.205802669244324,0.208407551050186,0.903150796890259,1,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",7,"2022-01-22",0.577351804478899,0.196932797956819,0.208858013153076,0.878323554992676,1,0.817107101276153
"QUEBRACANGA012F",6,"benthamii",8,"2022-02-16",0.424673499289992,0.120536707983437,0.167444571852684,0.622472584247589,2,0.788368372584712
"QUEBRACANGA012F",6,"benthamii",8,"2022-02-26",0.406446304221718,0.11725403588898,0.137849077582359,0.611199498176575,2,0.788368372584712
"QUEBRACANGA012G",6,"benthamii",5,"2019-02-22",0.809684101489682,0.0630139306339797,0.719768524169922,0.887771308422089,2,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-03-24",0.825269155023786,0.0673515025312817,0.717693865299225,0.902702689170837,3,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-07-07",0.816005369747287,0.0521724825672443,0.727933526039124,0.885090887546539,7,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-07-17",0.782341369948776,0.0547071539738394,0.695439755916595,0.849105715751648,7,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-08-06",0.71670678221509,0.0645935562582674,0.610264658927917,0.801304161548615,8,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-09-25",0.668690961184674,0.0625314727859938,0.575757563114166,0.765013039112091,9,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-09-30",0.650043545841879,0.060654002898998,0.55950540304184,0.745895802974701,9,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-11-29",0.757594270450747,0.0445467120609316,0.67131245136261,0.835420370101929,11,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-12-04",0.747503052766812,0.0448031477304912,0.663850843906403,0.820673227310181,12,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-12-09",0.748591029331349,0.0484122017922301,0.650429785251617,0.819982528686523,12,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2019-12-24",0.774655863374412,0.0446513102775081,0.690756320953369,0.852135837078094,12,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",5,"2020-01-08",0.713622754654584,0.0429408590818766,0.651853919029236,0.795127034187317,1,0.815889735373787
"QUEBRACANGA012G",6,"benthamii",6,"2020-02-02",0.812007268605483,0.0406938377859434,0.734427213668823,0.870503604412079,2,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-02-27",0.82192587441777,0.0493576264070694,0.735399305820465,0.88441926240921,2,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-03-03",0.81235418748421,0.0525509874756224,0.70608001947403,0.881619930267334,3,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-03-08",0.776703156320538,0.0527364697117286,0.676318168640137,0.851715683937073,3,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-03-23",0.81390330576319,0.053833008577279,0.724624335765839,0.88204962015152,3,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-04-07",0.836140646050044,0.0424147074042373,0.757104218006134,0.904375553131104,4,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-04-17",0.811470451925192,0.0454971345900811,0.723488330841064,0.872916638851166,4,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-05-02",0.835298468932016,0.048637562269674,0.732204437255859,0.910888195037842,5,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-05-17",0.867591287088701,0.0439669793404479,0.789473712444305,0.936267077922821,5,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-05-27",0.871472401721235,0.0415095887508374,0.797026515007019,0.936542689800262,5,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-07-26",0.832465372315564,0.0637098521033987,0.701853930950165,0.920045673847198,7,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-08-05",0.785567722073606,0.0683303340101446,0.659739315509796,0.869602024555206,8,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-08-10",0.724021690319474,0.0805115856069523,0.585269629955292,0.822513401508331,8,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-10-19",0.705929350166698,0.0891211527996964,0.566309571266174,0.830285310745239,10,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-11-23",0.723421964202358,0.0760633314027192,0.599277973175049,0.834285736083984,11,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-12-18",0.772444408001913,0.0684673228227039,0.667659342288971,0.860547244548798,12,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2020-12-23",0.792767210850903,0.0573096003465581,0.693883538246155,0.881257295608521,12,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",6,"2021-01-02",0.788361028899985,0.0657558165253896,0.682483911514282,0.880371689796448,1,0.823395115852702
"QUEBRACANGA012G",6,"benthamii",7,"2021-02-26",0.841860439451993,0.0473842640396446,0.765252411365509,0.902709364891052,2,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-04-07",0.858247108275584,0.0359711168593644,0.788674831390381,0.910738408565521,4,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-04-27",0.88013380144564,0.0387152306868555,0.805297553539276,0.937020361423492,4,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-05-02",0.857257398917267,0.0393904201936939,0.789396166801453,0.909018337726593,5,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-05-07",0.889837558930862,0.0315908462658822,0.815908312797546,0.936781585216522,5,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-05-12",0.903163788212117,0.028803362515483,0.847011923789978,0.941816329956055,5,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-05-27",0.903844388836515,0.0297103223390835,0.837880611419678,0.939675152301788,5,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-07-31",0.865324155890589,0.039535169993276,0.780123770236969,0.922301054000854,7,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-08-30",0.815586391873666,0.0509872319234491,0.730931401252747,0.889933824539185,8,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-11-08",0.750211822228793,0.0307717700907024,0.700619041919708,0.824453353881836,11,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-11-13",0.721275869582223,0.0352363379730285,0.666386306285858,0.795575439929962,11,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2021-12-28",0.795172915627729,0.0402622240674427,0.732975900173187,0.858823537826538,12,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2022-01-12",0.775004159651695,0.0420544589485241,0.70412290096283,0.841009080410004,1,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",7,"2022-01-22",0.724955548655062,0.0459189657102046,0.63548481464386,0.793924927711487,1,0.817107101276153
"QUEBRACANGA012G",6,"benthamii",8,"2022-02-16",0.484042107078546,0.0353633974255897,0.420990109443665,0.540889501571655,2,0.788368372584712
"QUEBRACANGA012G",6,"benthamii",8,"2022-02-26",0.462900417225709,0.0385496139203658,0.39826226234436,0.536673903465271,2,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",5,"2019-01-28",0.823347118036411,0.0666674602871309,0.428315937519073,0.927710831165314,1,0.815889735373787
"TAQUAREMBO005A",6,"benthamii",5,"2019-02-20",0.855893550473923,0.0654914194202166,0.516117632389069,0.948794066905975,2,0.815889735373787
"TAQUAREMBO005A",6,"benthamii",5,"2019-02-22",0.844341530878492,0.0710056132814477,0.47460088133812,0.94189041852951,2,0.815889735373787
"TAQUAREMBO005A",6,"benthamii",5,"2019-03-02",0.841335728795636,0.0727962502740287,0.486409723758698,0.929141402244568,3,0.815889735373787
"TAQUAREMBO005A",6,"benthamii",5,"2019-03-07",0.85798365218479,0.0901030977206212,0.437088668346405,0.965034961700439,3,0.815889735373787
"TAQUAREMBO005A",6,"benthamii",5,"2019-04-01",0.818130966040748,0.136854938381288,0.276154577732086,0.951014697551727,4,0.815889735373787
"TAQUAREMBO005A",6,"benthamii",6,"2019-06-20",0.894022637725473,0.111179065746209,0.487971276044846,0.999162137508392,6,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-06-27",0.878518482944109,0.116017382398316,0.459098488092422,0.998811662197113,6,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-07-02",0.877164880285885,0.116000661259394,0.463703691959381,0.998590528964996,7,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-07-07",0.866267278024484,0.125248760338724,0.409214079380035,0.998469769954681,7,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-07-17",0.847354248086817,0.136227861566498,0.412765949964523,0.997735023498535,7,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-08-06",0.787208312285687,0.145269580478151,0.364431500434875,0.924119234085083,8,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-08-19",0.800682937707919,0.144204236161577,0.396935939788818,0.942440211772919,8,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-09-03",0.773341098438022,0.138252670556041,0.385466039180756,0.918243765830994,9,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-09-15",0.725933321735914,0.122075914689479,0.355411946773529,0.872058808803558,9,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-09-23",0.791103036019867,0.129673745378959,0.372297823429108,0.935802459716797,9,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-09-25",0.763081436955311,0.125905991397936,0.368140637874603,0.904909133911133,9,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-09-30",0.745988121270286,0.120640901327505,0.381530344486237,0.883480846881866,9,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-11-07",0.79400197355721,0.0861774650477876,0.458437383174896,0.9109947681427,11,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-11-29",0.783574478652807,0.121188517898724,0.181363105773926,0.902585685253143,11,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-12-07",0.782733124750209,0.125766982045557,0.166982203722,0.909724771976471,12,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-12-09",0.744488401489979,0.128448174914946,0.156283378601074,0.883904993534088,12,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-12-17",0.785208346071394,0.129080384905787,0.158501446247101,0.913805723190308,12,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2019-12-24",0.767441996445323,0.142909378032294,0.17238937318325,0.928571403026581,12,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-01-08",0.742367072643291,0.101651695246343,0.230399996042252,0.853964626789093,1,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-01-18",0.749769600843036,0.0729951840859702,0.276237636804581,0.841493129730225,1,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-01-28",0.799587685247574,0.0771485828646871,0.272450536489487,0.918348789215088,1,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-02-02",0.803560513227758,0.0779846687714434,0.248530194163322,0.929192543029785,2,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-02-05",0.832712305505321,0.0830330425239922,0.259574472904205,0.935914576053619,2,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-02-07",0.810416442506861,0.0843239967455205,0.262168139219284,0.935504555702209,2,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-03-01",0.807802313958915,0.0958472452580466,0.285531371831894,0.929942607879639,3,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-03-03",0.795981852112952,0.104057939634812,0.271147161722183,0.933598935604095,3,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-03-08",0.747352430521541,0.101792917580524,0.287164181470871,0.88299959897995,3,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-04-05",0.805707583034778,0.113948844041689,0.295962005853653,0.941546440124512,4,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-04-20",0.793121286283211,0.143646001979104,0.223711341619492,0.964497029781342,4,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-04-30",0.784368602687624,0.152972323312527,0.19323892891407,0.942075610160828,4,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",6,"2020-05-17",0.772238710981494,0.151906096102642,0.20425209403038,0.943661987781525,5,0.823395115852702
"TAQUAREMBO005A",6,"benthamii",7,"2020-05-25",0.788075679791513,0.14403706341568,0.245416074991226,0.945633292198181,5,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-05-27",0.811112113100392,0.150793072276868,0.240780904889107,0.997584521770477,5,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-06-14",0.829717005960226,0.136529809092528,0.362534940242767,0.998323559761047,6,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-07-29",0.823453954538449,0.123462828490543,0.367346942424774,0.996955871582031,7,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-08-03",0.76485578726948,0.118102830535908,0.342628091573715,0.906354486942291,8,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-08-05",0.774021985125124,0.117632977374247,0.349999994039536,0.907834112644196,8,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-08-23",0.793884181891158,0.123692989349332,0.359083473682404,0.928139448165894,8,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-09-04",0.798958266333493,0.114530039085394,0.373464375734329,0.938326001167297,9,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-10-09",0.757896386530945,0.0781333665846143,0.41281670331955,0.887721121311188,10,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-10-12",0.781724608883906,0.0803255548730252,0.415807574987411,0.901070892810822,10,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-10-19",0.751580928873424,0.0778784594485416,0.370242208242416,0.852004945278168,10,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-11-21",0.744732795432514,0.119169053479762,0.283870965242386,0.883101403713226,11,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-12-11",0.740925701172006,0.136999282484261,0.175510197877884,0.888022661209106,12,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-12-23",0.742351690469712,0.119949742609117,0.191240876913071,0.880166590213776,12,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2020-12-31",0.766867904008928,0.109428340556183,0.268656730651855,0.898531377315521,12,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-01-02",0.736379661024533,0.122658194952569,0.244670987129211,0.887304842472076,1,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-01-15",0.782757794813027,0.0999259633017639,0.330279886722565,0.914264619350433,1,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-01-20",0.798702481045075,0.0870395781040947,0.396518379449844,0.918495297431946,1,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-02-06",0.809897383026015,0.0652543763171747,0.489163249731064,0.937666952610016,2,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-02-19",0.84242830031454,0.0564121714433827,0.512495934963226,0.943925261497498,2,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-02-21",0.81931542712038,0.0581909369150143,0.499324858188629,0.936685264110565,2,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-02-24",0.858989278820645,0.0564424058427513,0.505363166332245,0.953259527683258,2,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-02-26",0.835987187223911,0.0604124911178212,0.519636631011963,0.949639201164246,2,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-03-11",0.861533002882339,0.0635957075740888,0.539315462112427,0.974110007286072,3,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-04-07",0.846024711171995,0.0654095779862628,0.520222306251526,0.925101935863495,4,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-04-30",0.86568762074699,0.0965553144604584,0.365137606859207,0.996965110301971,4,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-05-07",0.863604068067839,0.096519462129852,0.373613774776459,0.997955024242401,5,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-05-12",0.870041200748836,0.096679265967892,0.398271799087524,0.998046875,5,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",7,"2021-05-15",0.871996204317625,0.100575302648003,0.397136390209198,0.997811794281006,5,0.817107101276153
"TAQUAREMBO005A",6,"benthamii",8,"2021-05-25",0.872029434984513,0.110761206614973,0.324575811624527,0.998309373855591,5,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-05-27",0.859571368502163,0.114990015448255,0.30204963684082,0.998297870159149,5,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-05-30",0.876509080792077,0.110590168678133,0.351901441812515,0.998804569244385,5,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-06-14",0.879434073326204,0.109913934454976,0.436067372560501,0.998940110206604,6,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-07-09",0.843651725834081,0.114948653365721,0.451951950788498,0.992424249649048,7,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-07-21",0.845635588232244,0.121419000206613,0.41731122136116,0.997019350528717,7,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-07-24",0.782683701222571,0.121537154716842,0.403596818447113,0.906110286712646,7,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-07-31",0.828321300891665,0.12834313464464,0.40957447886467,0.988826811313629,7,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-08-30",0.786441127305989,0.126210625863611,0.406727820634842,0.911914706230164,8,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-10-02",0.801284521068216,0.0883728187834618,0.450076818466187,0.908336997032166,10,0.788368372584712
