"STAND","ESPACAMENT","ESPECIE","IDADE","DATE_S2","NDVI_avg","NDVI_sd","NDVI_min","NDVI_max","MONTH","NDVI_ref"
"TAQUAREMBO005A",6,"benthamii",8,"2021-10-04",0.777108892666971,0.084568719526887,0.449217438697815,0.88358211517334,10,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-10-17",0.790809624434242,0.0813022858159202,0.458404660224915,0.893470764160156,10,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-10-22",0.798541271323991,0.0858475439633822,0.43845921754837,0.908150613307953,10,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-10-24",0.791517564796348,0.0854193722506877,0.460017710924149,0.896527290344238,10,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-10-27",0.778493366872015,0.0854445360128601,0.422947138547897,0.883400797843933,10,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-10-29",0.75610715543952,0.0877136525852494,0.387461453676224,0.855976223945618,10,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-11-08",0.763262850671692,0.0912275657264152,0.2969870865345,0.86521178483963,11,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-11-13",0.765833701689531,0.10651411338569,0.232635989785194,0.877222418785095,11,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-11-21",0.775542457162034,0.107217409260717,0.201764941215515,0.88147646188736,11,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-12-08",0.782595461925874,0.112940032901557,0.200430259108543,0.900452494621277,12,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-12-23",0.764815133054539,0.108745384721882,0.18433490395546,0.884093701839447,12,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2021-12-28",0.743821812303526,0.115138918800219,0.186252042651176,0.881206214427948,12,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2022-01-12",0.706638385591819,0.109864176833239,0.183673471212387,0.844257712364197,1,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2022-01-22",0.728732824474714,0.0955483560604722,0.210568457841873,0.850692331790924,1,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2022-02-14",0.453445995356148,0.0426817650133571,0.197940140962601,0.579214215278625,2,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2022-02-16",0.468940054883486,0.0483082508334063,0.192982450127602,0.61038213968277,2,0.788368372584712
"TAQUAREMBO005A",6,"benthamii",8,"2022-02-19",0.448085929478492,0.0520840383056517,0.183025598526001,0.607373297214508,2,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",5,"2019-01-28",0.822303777324439,0.0696901971739677,0.646352469921112,0.900289833545685,1,0.815889735373787
"TAQUAREMBO006A",6,"benthamii",5,"2019-02-20",0.853241679289648,0.0663955585150753,0.679814398288727,0.922178983688354,2,0.815889735373787
"TAQUAREMBO006A",6,"benthamii",5,"2019-02-22",0.84452513331246,0.0710079855666003,0.659353375434875,0.916063666343689,2,0.815889735373787
"TAQUAREMBO006A",6,"benthamii",5,"2019-03-02",0.84196093789973,0.0719995665675871,0.645888566970825,0.918730139732361,3,0.815889735373787
"TAQUAREMBO006A",6,"benthamii",5,"2019-03-07",0.858922807806406,0.0843952881967308,0.629225015640259,0.944977581501007,3,0.815889735373787
"TAQUAREMBO006A",6,"benthamii",5,"2019-04-01",0.826477732498444,0.103623905777144,0.592156887054443,0.926106870174408,4,0.815889735373787
"TAQUAREMBO006A",6,"benthamii",6,"2019-06-20",0.898345509053429,0.0969699067711083,0.643348157405853,0.99826842546463,6,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-06-27",0.888107439180979,0.0963704432739398,0.613301634788513,0.996908783912659,6,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-07-02",0.884893037148101,0.102696956501388,0.590815901756287,0.993670880794525,7,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-07-07",0.872899035783621,0.109094079613392,0.578622817993164,0.994100272655487,7,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-07-17",0.857078270945401,0.114693259155914,0.556114733219147,0.96730500459671,7,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-08-06",0.792985648092071,0.135725579787866,0.489644974470139,0.906477332115173,8,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-08-19",0.797743154558306,0.136273614486293,0.514855206012726,0.917182922363281,8,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-09-03",0.771502389857056,0.131433733474507,0.502590656280518,0.890180349349976,9,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-09-15",0.726178422986369,0.118870133866542,0.451546400785446,0.84649121761322,9,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-09-23",0.792825173602061,0.113401840254941,0.529118120670319,0.90371185541153,9,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-09-25",0.769495041762951,0.11733292299381,0.483945846557617,0.880754709243774,9,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-09-30",0.749942197831828,0.110643801228526,0.474733084440231,0.860984981060028,9,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-11-07",0.802116689754802,0.0782197147880869,0.615465700626373,0.887640476226807,11,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-11-29",0.812233229520669,0.0626120096913464,0.63340562582016,0.888993442058563,11,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-12-07",0.811341837145027,0.0651960181236602,0.624483048915863,0.881217539310455,12,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-12-09",0.773379615567859,0.0746437117023527,0.579756855964661,0.868841767311096,12,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-12-17",0.804978593077228,0.0750342623968943,0.591179966926575,0.892116189002991,12,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2019-12-24",0.792112305425661,0.0953799662755821,0.562906980514526,0.898285388946533,12,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-01-08",0.753475524200899,0.0717076825557257,0.577858567237854,0.844565868377686,1,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-01-18",0.754112025347241,0.057056792960015,0.592252790927887,0.819910824298859,1,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-01-28",0.806635939402009,0.0606672881913718,0.635926246643066,0.875186622142792,1,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-02-02",0.810545420901931,0.0610822745752398,0.631966352462769,0.881977677345276,2,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-02-05",0.834936495025631,0.0625090996043303,0.65016907453537,0.908281981945038,2,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-02-07",0.814229868041815,0.0656735633755993,0.628006398677826,0.887598097324371,2,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-03-01",0.813932413132968,0.0808157346694709,0.593436658382416,0.899031817913055,3,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-03-03",0.802964295642731,0.0883855917409354,0.566441118717194,0.892090737819672,3,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-03-08",0.747701223303007,0.0868446592169428,0.546683430671692,0.841269850730896,3,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-04-05",0.812607942061405,0.0855527217007099,0.595246911048889,0.909090936183929,4,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-04-20",0.807171644889656,0.0946165138568527,0.565517246723175,0.913563847541809,4,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-04-30",0.797706100444773,0.0934681463290412,0.570562064647675,0.902695596218109,4,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",6,"2020-05-17",0.788559197763598,0.0925637320147916,0.542033612728119,0.894243657588959,5,0.823395115852702
"TAQUAREMBO006A",6,"benthamii",7,"2020-05-25",0.795970156781287,0.092081953467057,0.565719783306122,0.892589271068573,5,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-05-27",0.823011193178322,0.0930339634947584,0.577956080436707,0.937799036502838,5,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-06-14",0.828893935929622,0.105139677271482,0.562064170837402,0.931220471858978,6,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-07-29",0.808634236118734,0.109743783588765,0.537708938121796,0.937915742397308,7,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-08-03",0.753530633203564,0.109160618792274,0.490781396627426,0.871337175369263,8,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-08-05",0.755106498177167,0.113916574368511,0.477617740631104,0.87491500377655,8,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-08-23",0.782610403557972,0.107579825795723,0.510161876678467,0.891711235046387,8,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-09-04",0.780250886014348,0.106023645970597,0.532867133617401,0.895433485507965,9,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-10-09",0.750341743451706,0.0767151629711253,0.528362452983856,0.836169362068176,10,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-10-12",0.771854195540629,0.0794015393047936,0.572001457214355,0.860146701335907,10,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-10-19",0.749128190845592,0.0701412188762998,0.567108392715454,0.826247692108154,10,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-11-21",0.765308335597615,0.0833653032104915,0.515883088111877,0.861965477466583,11,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-12-11",0.764224217034033,0.0930064499911517,0.518156409263611,0.878654539585114,12,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-12-23",0.758879687467845,0.0703600964382183,0.577085912227631,0.878879189491272,12,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2020-12-31",0.784825462207528,0.0718406219470392,0.539299070835114,0.887314200401306,12,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-01-02",0.753049435518621,0.083004783118094,0.549615979194641,0.87816309928894,1,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-01-15",0.793235114387633,0.0752816080367757,0.607763826847076,0.889630913734436,1,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-01-20",0.803556460168371,0.0738205747055948,0.614323437213898,0.893667459487915,1,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-02-06",0.812173482058147,0.0569711593315395,0.675110161304474,0.88892263174057,2,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-02-19",0.844891589455707,0.0521710251016387,0.698802769184113,0.915215730667114,2,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-02-21",0.822637275030205,0.0539092888006304,0.679218947887421,0.897389709949493,2,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-02-24",0.863851087945296,0.0509847623331474,0.714996874332428,0.934241116046906,2,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-02-26",0.839201423325127,0.0542357819529412,0.68530261516571,0.904938280582428,2,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-03-11",0.866260549949722,0.0599952821726076,0.70820289850235,0.937193334102631,3,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-04-07",0.849136583899832,0.0604022253622676,0.667988657951355,0.920056581497192,4,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-04-30",0.876623797100661,0.060831744590438,0.698025524616241,0.953582227230072,4,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-05-07",0.880839897584098,0.062497528979671,0.694610774517059,0.95637583732605,5,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-05-12",0.889639077171175,0.0632358377214854,0.709772944450378,0.98698478937149,5,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",7,"2021-05-15",0.889681249416684,0.0652927793981828,0.690450072288513,0.996694207191467,5,0.817107101276153
"TAQUAREMBO006A",6,"benthamii",8,"2021-05-25",0.887921539035106,0.06920636550524,0.688122093677521,0.996062994003296,5,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-05-27",0.882708566843239,0.07264556246536,0.680242359638214,0.994594573974609,5,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-05-30",0.894053995506002,0.0763966434080577,0.690248548984528,0.998540163040161,5,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-06-14",0.895072551469993,0.0839464344870663,0.654999971389771,0.997775316238403,6,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-07-09",0.849758695362099,0.0987996133730167,0.582300901412964,0.937743186950684,7,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-07-21",0.852609687746114,0.102658939036724,0.574947834014893,0.946236550807953,7,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-07-24",0.787792809944602,0.111792017646015,0.513957321643829,0.888694405555725,7,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-07-31",0.834130186909101,0.116046261151286,0.549160659313202,0.941718935966492,7,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-08-30",0.783963361727308,0.119562075071257,0.49845677614212,0.893695950508118,8,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-10-02",0.799237011710479,0.0784224402284898,0.605104565620422,0.887037813663483,10,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-10-04",0.780894436821195,0.0780412673549612,0.581354439258575,0.873546540737152,10,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-10-17",0.793546243262691,0.0668294519720884,0.603082835674286,0.880784332752228,10,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-10-22",0.807699885052352,0.0660855961572756,0.617523193359375,0.894908368587494,10,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-10-24",0.80205115695904,0.0701283429215311,0.614374577999115,0.883705198764801,10,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-10-27",0.788475352251902,0.0655341279111832,0.59536737203598,0.883003950119019,10,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-10-29",0.763177535632633,0.0635836035254969,0.548120021820068,0.843814790248871,10,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-11-08",0.772508972687518,0.0546589524766844,0.563775539398193,0.846153855323792,11,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-11-13",0.78005947937376,0.0608264440337033,0.579110980033875,0.863490045070648,11,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-11-21",0.792046525923181,0.0562388289825271,0.640584707260132,0.869696974754333,11,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-12-08",0.800000425028974,0.0655462146524266,0.625453531742096,0.888512492179871,12,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-12-23",0.765674138594908,0.0687133375059552,0.595499575138092,0.862403631210327,12,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2021-12-28",0.751091048552671,0.08397267525609,0.526996195316315,0.866437375545502,12,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2022-01-12",0.712009135854216,0.0774479453131076,0.499447524547577,0.826799273490906,1,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2022-01-22",0.738791428430986,0.0666870620850127,0.566958725452423,0.839165151119232,1,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2022-02-14",0.459559301530137,0.0324785696083781,0.333011597394943,0.512788236141205,2,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2022-02-16",0.475098436909592,0.0376591661226308,0.336991310119629,0.555674731731415,2,0.788368372584712
"TAQUAREMBO006A",6,"benthamii",8,"2022-02-19",0.451317868565911,0.0403618014796254,0.293225467205048,0.521104216575623,2,0.788368372584712
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-01-28",0.785634713257593,0.0844842997876979,0.489315062761307,0.884155690670013,1,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-02-22",0.803276757304556,0.0922445428012548,0.486659556627274,0.908204257488251,2,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-03-01",0.80932769600536,0.0792525311504919,0.547014772891998,0.908219873905182,3,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-03-14",0.837668441445208,0.0710835596953706,0.597126305103302,0.92086535692215,3,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-03-24",0.829367359088916,0.0713938391241399,0.584113478660583,0.915007412433624,3,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-04-10",0.843226289257408,0.0700953292130783,0.609936594963074,0.920719683170319,4,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-07-07",0.881303080533533,0.0817583457905596,0.543989419937134,0.961456120014191,7,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-08-03",0.857794182994224,0.0888174552583277,0.457271367311478,0.924571454524994,8,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-08-06",0.825427590833295,0.0880654834881135,0.432208091020584,0.895434439182281,8,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-09-22",0.753813619950359,0.141930108976107,0.228070169687271,0.871267437934875,9,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-09-30",0.712860533756206,0.141940674299194,0.211970075964928,0.847638726234436,9,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",10,"2019-11-06",0.718303993006991,0.148500260809382,0.210901468992233,0.859193444252014,11,0.804833688119471
"ZEZINHOESABIA001B",6,"benthamii",11,"2019-12-06",0.771871349822139,0.127917678275713,0.256029069423676,0.8827805519104,12,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2019-12-11",0.715172209815522,0.137796659186874,0.249200135469437,0.863565862178802,12,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-01-25",0.755181179780752,0.140214492192873,0.233333334326744,0.869124412536621,1,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-02-29",0.806247925143355,0.0793003738456862,0.540276646614075,0.901965439319611,2,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-03-08",0.792490331700803,0.0670437167509832,0.552548468112946,0.881235182285309,3,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-03-25",0.814923710522658,0.0648584394507782,0.570796489715576,0.892773866653442,3,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-04-07",0.85126272186049,0.0574048669509094,0.576763510704041,0.910422027111053,4,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-04-19",0.819264991477431,0.0752879714944244,0.533384084701538,0.889506876468658,4,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-05-07",0.839110192303123,0.0709571413780218,0.528332412242889,0.907401144504547,5,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-05-14",0.849817820133701,0.071823322253388,0.572067022323608,0.916211307048798,5,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-05-17",0.841368017729124,0.0784994661905869,0.543960809707642,0.921077966690063,5,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-05-19",0.824552545515863,0.0786889376036486,0.532366096973419,0.904153347015381,5,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-05-27",0.86671848524765,0.0642537807196959,0.583847463130951,0.937122106552124,5,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-05-29",0.845414443732621,0.0646759427975643,0.598726093769073,0.918725967407227,5,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-06-16",0.841257004835933,0.0580894835883418,0.597789347171783,0.908839762210846,6,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-07-26",0.835467966744186,0.112333818777388,0.340414226055145,0.924121797084808,7,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-07-31",0.835871845672703,0.103302119899492,0.37626776099205,0.918260216712952,7,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-08-05",0.810928675919232,0.0836970942146221,0.412480980157852,0.887196362018585,8,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-08-10",0.790672517740634,0.0880244475166227,0.416073232889175,0.88196063041687,8,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-08-22",0.809859502400603,0.0699830694645617,0.514204561710358,0.891200006008148,8,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-09-21",0.781706404361723,0.0793473634342691,0.521628499031067,0.880885541439056,9,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-10-11",0.72171337498605,0.0926853358005904,0.412008285522461,0.855111718177795,10,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",11,"2020-10-19",0.725897617928698,0.094073187099493,0.362613826990128,0.852573037147522,10,0.806381340668478
"ZEZINHOESABIA001B",6,"benthamii",12,"2020-12-10",0.730036319737503,0.141540324613673,0.235395193099976,0.880223572254181,12,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2020-12-30",0.736851449785935,0.14202667155298,0.218381106853485,0.858575224876404,12,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-01-09",0.742688313140297,0.125248689576686,0.315851271152496,0.878030121326447,1,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-03-13",0.840008369633169,0.0378443830489635,0.718186795711517,0.916618406772614,3,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-03-20",0.822553297071037,0.0341789902807389,0.675262629985809,0.894843280315399,3,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-04-04",0.82372863542984,0.0342148239574019,0.726589858531952,0.895966649055481,4,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-04-07",0.83715639895129,0.0307873696739936,0.738505005836487,0.897995054721832,4,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-05-02",0.796525111460506,0.112961584978678,0.320158094167709,0.893491148948669,5,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-05-07",0.84632894690283,0.0937603401911754,0.378594249486923,0.940298497676849,5,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-05-09",0.827511163675425,0.100065400184654,0.364989370107651,0.910375475883484,5,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-05-12",0.830298012853459,0.131137915283974,0.289488464593887,0.923524498939514,5,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-05-27",0.533445538225181,0.0950226894315366,0.311789333820343,0.849275350570679,5,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-06-13",0.366499089205869,0.107610731309479,0.214253082871437,0.835325360298157,6,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-07-08",0.343506607104449,0.113798853997755,0.182662531733513,0.808707118034363,7,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-07-18",0.353381390329812,0.110710993508352,0.193806722760201,0.815091788768768,7,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-07-31",0.341653372003172,0.097022299612314,0.234595820307732,0.769817590713501,7,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-08-30",0.307149982459092,0.106143756888021,0.183255806565285,0.763299465179443,8,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-10-26",0.287453103141529,0.0886835933963016,0.157031565904617,0.76918888092041,10,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",12,"2021-11-20",0.264784386768105,0.0768600507787576,0.156802460551262,0.77733987569809,11,0.612187341467289
"ZEZINHOESABIA001B",6,"benthamii",13,"2021-12-20",0.276863608887735,0.0674158402070961,0.13288377225399,0.667481660842896,12,0.298573635295321
"ZEZINHOESABIA001B",6,"benthamii",13,"2022-01-12",0.337752590889447,0.0859996042215597,0.147908583283424,0.651826202869415,1,0.298573635295321
"ZEZINHOESABIA001B",6,"benthamii",13,"2022-01-14",0.329034413313737,0.0931325593771543,0.144120901823044,0.737214803695679,1,0.298573635295321
"ZEZINHOESABIA001B",6,"benthamii",13,"2022-01-19",0.325733544243793,0.0969705544219129,0.1237553358078,0.757560074329376,1,0.298573635295321
"ZEZINHOESABIA001B",6,"benthamii",13,"2022-02-11",0.252470387183938,0.0638744639796837,0.115407146513462,0.476114362478256,2,0.298573635295321
"ZEZINHOESABIA001B",6,"benthamii",13,"2022-02-16",0.269587267253276,0.0654484365718849,0.116222016513348,0.476482629776001,2,0.298573635295321
