aluno,exito,tempo,grupo,curso,tentativa,exito_tentativa,vez_exito
a55,0,03:00,GP_1,7,17,0,14
a55,0,03:00,GP_1,7,18,0,14
a55,0,03:00,GP_1,7,19,NA,14
a55,0,03:00,GP_1,7,20,NA,14
a55,0,03:00,GP_1,7,21,NA,14
a55,0,03:00,GP_1,7,22,NA,14
a55,0,03:00,GP_1,7,23,NA,14
a55,0,03:00,GP_1,7,24,NA,14
a56,1,00:44,GP_1,7,1,0,3
a56,1,00:44,GP_1,7,2,0,3
a56,1,00:44,GP_1,7,3,1,3
a56,1,00:44,GP_1,7,4,0,3
a56,1,00:44,GP_1,7,5,0,3
a56,1,00:44,GP_1,7,6,0,3
a56,1,00:44,GP_1,7,7,1,3
a56,1,00:44,GP_1,7,8,0,3
a56,1,00:44,GP_1,7,9,1,3
a56,1,00:44,GP_1,7,10,1,3
a56,1,00:44,GP_1,7,11,1,3
a56,1,00:44,GP_1,7,12,1,3
a56,1,00:44,GP_1,7,13,1,3
a56,1,00:44,GP_1,7,14,1,3
a56,1,00:44,GP_1,7,15,1,3
a56,1,00:44,GP_1,7,16,1,3
a56,1,00:44,GP_1,7,17,1,3
a56,1,00:44,GP_1,7,18,1,3
a56,1,00:44,GP_1,7,19,NA,3
a56,1,00:44,GP_1,7,20,NA,3
a56,1,00:44,GP_1,7,21,NA,3
a56,1,00:44,GP_1,7,22,NA,3
a56,1,00:44,GP_1,7,23,NA,3
a56,1,00:44,GP_1,7,24,NA,3
a57,1,00:11,GP_1,7,1,0,10
a57,1,00:11,GP_1,7,2,0,10
a57,1,00:11,GP_1,7,3,0,10
a57,1,00:11,GP_1,7,4,0,10
a57,1,00:11,GP_1,7,5,0,10
a57,1,00:11,GP_1,7,6,0,10
a57,1,00:11,GP_1,7,7,0,10
a57,1,00:11,GP_1,7,8,0,10
a57,1,00:11,GP_1,7,9,0,10
a57,1,00:11,GP_1,7,10,1,10
a57,1,00:11,GP_1,7,11,1,10
a57,1,00:11,GP_1,7,12,0,10
a57,1,00:11,GP_1,7,13,1,10
a57,1,00:11,GP_1,7,14,0,10
a57,1,00:11,GP_1,7,15,1,10
a57,1,00:11,GP_1,7,16,0,10
a57,1,00:11,GP_1,7,17,1,10
a57,1,00:11,GP_1,7,18,0,10
a57,1,00:11,GP_1,7,19,NA,10
a57,1,00:11,GP_1,7,20,NA,10
a57,1,00:11,GP_1,7,21,NA,10
a57,1,00:11,GP_1,7,22,NA,10
a57,1,00:11,GP_1,7,23,NA,10
a57,1,00:11,GP_1,7,24,NA,10
a59,1,00:43,GP_1,7,1,0,12
a59,1,00:43,GP_1,7,2,0,12
a59,1,00:43,GP_1,7,3,0,12
a59,1,00:43,GP_1,7,4,0,12
a59,1,00:43,GP_1,7,5,0,12
a59,1,00:43,GP_1,7,6,0,12
a59,1,00:43,GP_1,7,7,0,12
a59,1,00:43,GP_1,7,8,0,12
a59,1,00:43,GP_1,7,9,0,12
a59,1,00:43,GP_1,7,10,0,12
a59,1,00:43,GP_1,7,11,0,12
a59,1,00:43,GP_1,7,12,1,12
a59,1,00:43,GP_1,7,13,0,12
a59,1,00:43,GP_1,7,14,0,12
a59,1,00:43,GP_1,7,15,0,12
a59,1,00:43,GP_1,7,16,1,12
a59,1,00:43,GP_1,7,17,1,12
a59,1,00:43,GP_1,7,18,0,12
a59,1,00:43,GP_1,7,19,NA,12
a59,1,00:43,GP_1,7,20,NA,12
a59,1,00:43,GP_1,7,21,NA,12
a59,1,00:43,GP_1,7,22,NA,12
a59,1,00:43,GP_1,7,23,NA,12
a59,1,00:43,GP_1,7,24,NA,12
a60,1,00:47,GP_1,7,1,0,7
a60,1,00:47,GP_1,7,2,0,7
a60,1,00:47,GP_1,7,3,0,7
a60,1,00:47,GP_1,7,4,0,7
a60,1,00:47,GP_1,7,5,0,7
a60,1,00:47,GP_1,7,6,0,7
a60,1,00:47,GP_1,7,7,1,7
a60,1,00:47,GP_1,7,8,0,7
a60,1,00:47,GP_1,7,9,0,7
a60,1,00:47,GP_1,7,10,1,7
a60,1,00:47,GP_1,7,11,0,7
a60,1,00:47,GP_1,7,12,1,7
a60,1,00:47,GP_1,7,13,1,7
a60,1,00:47,GP_1,7,14,0,7
a60,1,00:47,GP_1,7,15,0,7
a60,1,00:47,GP_1,7,16,1,7
a60,1,00:47,GP_1,7,17,0,7
a60,1,00:47,GP_1,7,18,1,7
a60,1,00:47,GP_1,7,19,NA,7
a60,1,00:47,GP_1,7,20,NA,7
a60,1,00:47,GP_1,7,21,NA,7
a60,1,00:47,GP_1,7,22,NA,7
a60,1,00:47,GP_1,7,23,NA,7
a60,1,00:47,GP_1,7,24,NA,7
a62,1,01:57,GP_1,7,1,0,9
a62,1,01:57,GP_1,7,2,0,9
a62,1,01:57,GP_1,7,3,0,9
a62,1,01:57,GP_1,7,4,0,9
a62,1,01:57,GP_1,7,5,0,9
a62,1,01:57,GP_1,7,6,0,9
a62,1,01:57,GP_1,7,7,0,9
a62,1,01:57,GP_1,7,8,0,9
a62,1,01:57,GP_1,7,9,1,9
a62,1,01:57,GP_1,7,10,1,9
a62,1,01:57,GP_1,7,11,0,9
a62,1,01:57,GP_1,7,12,0,9
a62,1,01:57,GP_1,7,13,0,9
a62,1,01:57,GP_1,7,14,0,9
a62,1,01:57,GP_1,7,15,0,9
a62,1,01:57,GP_1,7,16,1,9
a62,1,01:57,GP_1,7,17,0,9
a62,1,01:57,GP_1,7,18,NA,9
a62,1,01:57,GP_1,7,19,NA,9
a62,1,01:57,GP_1,7,20,NA,9
a62,1,01:57,GP_1,7,21,NA,9
a62,1,01:57,GP_1,7,22,NA,9
a62,1,01:57,GP_1,7,23,NA,9
a62,1,01:57,GP_1,7,24,NA,9
a63,1,02:15,GP_2,8,1,0,3
a63,1,02:15,GP_2,8,2,0,3
a63,1,02:15,GP_2,8,3,1,3
a63,1,02:15,GP_2,8,4,0,3
a63,1,02:15,GP_2,8,5,1,3
a63,1,02:15,GP_2,8,6,1,3
a63,1,02:15,GP_2,8,7,1,3
a63,1,02:15,GP_2,8,8,1,3
a63,1,02:15,GP_2,8,9,0,3
a63,1,02:15,GP_2,8,10,1,3
a63,1,02:15,GP_2,8,11,0,3
a63,1,02:15,GP_2,8,12,0,3
a63,1,02:15,GP_2,8,13,1,3
a63,1,02:15,GP_2,8,14,1,3
a63,1,02:15,GP_2,8,15,1,3
a63,1,02:15,GP_2,8,16,1,3
a63,1,02:15,GP_2,8,17,1,3
a63,1,02:15,GP_2,8,18,1,3
a63,1,02:15,GP_2,8,19,NA,3
a63,1,02:15,GP_2,8,20,NA,3
a63,1,02:15,GP_2,8,21,NA,3
a63,1,02:15,GP_2,8,22,NA,3
a63,1,02:15,GP_2,8,23,NA,3
a63,1,02:15,GP_2,8,24,NA,3
a64,1,00:56,GP_2,8,1,0,3
a64,1,00:56,GP_2,8,2,0,3
a64,1,00:56,GP_2,8,3,1,3
a64,1,00:56,GP_2,8,4,1,3
a64,1,00:56,GP_2,8,5,0,3
a64,1,00:56,GP_2,8,6,0,3
a64,1,00:56,GP_2,8,7,0,3
a64,1,00:56,GP_2,8,8,1,3
a64,1,00:56,GP_2,8,9,1,3
a64,1,00:56,GP_2,8,10,0,3
a64,1,00:56,GP_2,8,11,0,3
a64,1,00:56,GP_2,8,12,0,3
a64,1,00:56,GP_2,8,13,0,3
a64,1,00:56,GP_2,8,14,0,3
a64,1,00:56,GP_2,8,15,1,3
a64,1,00:56,GP_2,8,16,0,3
a64,1,00:56,GP_2,8,17,1,3
a64,1,00:56,GP_2,8,18,0,3
a64,1,00:56,GP_2,8,19,NA,3
a64,1,00:56,GP_2,8,20,NA,3
a64,1,00:56,GP_2,8,21,NA,3
a64,1,00:56,GP_2,8,22,NA,3
a64,1,00:56,GP_2,8,23,NA,3
a64,1,00:56,GP_2,8,24,NA,3
a65,0,03:00,GP_2,8,1,0,3
a65,0,03:00,GP_2,8,2,0,3
a65,0,03:00,GP_2,8,3,1,3
a65,0,03:00,GP_2,8,4,0,3
a65,0,03:00,GP_2,8,5,0,3
a65,0,03:00,GP_2,8,6,0,3
a65,0,03:00,GP_2,8,7,0,3
a65,0,03:00,GP_2,8,8,0,3
a65,0,03:00,GP_2,8,9,0,3
a65,0,03:00,GP_2,8,10,0,3
a65,0,03:00,GP_2,8,11,0,3
a65,0,03:00,GP_2,8,12,0,3
a65,0,03:00,GP_2,8,13,0,3
a65,0,03:00,GP_2,8,14,0,3
a65,0,03:00,GP_2,8,15,0,3
a65,0,03:00,GP_2,8,16,0,3
a65,0,03:00,GP_2,8,17,0,3
a65,0,03:00,GP_2,8,18,0,3
a65,0,03:00,GP_2,8,19,NA,3
a65,0,03:00,GP_2,8,20,NA,3
a65,0,03:00,GP_2,8,21,NA,3
a65,0,03:00,GP_2,8,22,NA,3
a65,0,03:00,GP_2,8,23,NA,3
a65,0,03:00,GP_2,8,24,NA,3
a66,1,00:22,GP_2,8,1,0,2
a66,1,00:22,GP_2,8,2,1,2
a66,1,00:22,GP_2,8,3,1,2
a66,1,00:22,GP_2,8,4,1,2
a66,1,00:22,GP_2,8,5,1,2
a66,1,00:22,GP_2,8,6,1,2
a66,1,00:22,GP_2,8,7,1,2
a66,1,00:22,GP_2,8,8,1,2
a66,1,00:22,GP_2,8,9,1,2
a66,1,00:22,GP_2,8,10,0,2
a66,1,00:22,GP_2,8,11,0,2
a66,1,00:22,GP_2,8,12,0,2
a66,1,00:22,GP_2,8,13,1,2
a66,1,00:22,GP_2,8,14,1,2
a66,1,00:22,GP_2,8,15,1,2
a66,1,00:22,GP_2,8,16,0,2
a66,1,00:22,GP_2,8,17,1,2
a66,1,00:22,GP_2,8,18,1,2
a66,1,00:22,GP_2,8,19,NA,2
a66,1,00:22,GP_2,8,20,NA,2
a66,1,00:22,GP_2,8,21,NA,2
a66,1,00:22,GP_2,8,22,NA,2
a66,1,00:22,GP_2,8,23,NA,2
a66,1,00:22,GP_2,8,24,NA,2
a68,1,01:13,GP_2,8,1,0,3
a68,1,01:13,GP_2,8,2,0,3
a68,1,01:13,GP_2,8,3,1,3
a68,1,01:13,GP_2,8,4,0,3
a68,1,01:13,GP_2,8,5,0,3
a68,1,01:13,GP_2,8,6,0,3
a68,1,01:13,GP_2,8,7,0,3
a68,1,01:13,GP_2,8,8,0,3
a68,1,01:13,GP_2,8,9,1,3
a68,1,01:13,GP_2,8,10,0,3
a68,1,01:13,GP_2,8,11,0,3
a68,1,01:13,GP_2,8,12,1,3
a68,1,01:13,GP_2,8,13,0,3
a68,1,01:13,GP_2,8,14,0,3
a68,1,01:13,GP_2,8,15,0,3
a68,1,01:13,GP_2,8,16,1,3
a68,1,01:13,GP_2,8,17,1,3
a68,1,01:13,GP_2,8,18,0,3
a68,1,01:13,GP_2,8,19,NA,3
a68,1,01:13,GP_2,8,20,NA,3
a68,1,01:13,GP_2,8,21,NA,3
a68,1,01:13,GP_2,8,22,NA,3
a68,1,01:13,GP_2,8,23,NA,3
a68,1,01:13,GP_2,8,24,NA,3
a69,1,00:28,GP_2,8,1,0,2
a69,1,00:28,GP_2,8,2,1,2
a69,1,00:28,GP_2,8,3,1,2
a69,1,00:28,GP_2,8,4,0,2
a69,1,00:28,GP_2,8,5,0,2
a69,1,00:28,GP_2,8,6,0,2
a69,1,00:28,GP_2,8,7,0,2
a69,1,00:28,GP_2,8,8,0,2
a69,1,00:28,GP_2,8,9,0,2
a69,1,00:28,GP_2,8,10,0,2
a69,1,00:28,GP_2,8,11,0,2
a69,1,00:28,GP_2,8,12,1,2
a69,1,00:28,GP_2,8,13,0,2
a69,1,00:28,GP_2,8,14,0,2
a69,1,00:28,GP_2,8,15,1,2
a69,1,00:28,GP_2,8,16,0,2
a69,1,00:28,GP_2,8,17,1,2
a69,1,00:28,GP_2,8,18,1,2
a69,1,00:28,GP_2,8,19,NA,2
a69,1,00:28,GP_2,8,20,NA,2
a69,1,00:28,GP_2,8,21,NA,2
a69,1,00:28,GP_2,8,22,NA,2
a69,1,00:28,GP_2,8,23,NA,2
a69,1,00:28,GP_2,8,24,NA,2
a70,1,01:42,GP_2,8,1,0,13
a70,1,01:42,GP_2,8,2,0,13
a70,1,01:42,GP_2,8,3,0,13
a70,1,01:42,GP_2,8,4,0,13
a70,1,01:42,GP_2,8,5,0,13
a70,1,01:42,GP_2,8,6,0,13
a70,1,01:42,GP_2,8,7,0,13
a70,1,01:42,GP_2,8,8,0,13
a70,1,01:42,GP_2,8,9,0,13
a70,1,01:42,GP_2,8,10,0,13
a70,1,01:42,GP_2,8,11,0,13
a70,1,01:42,GP_2,8,12,0,13
a70,1,01:42,GP_2,8,13,1,13
a70,1,01:42,GP_2,8,14,0,13
a70,1,01:42,GP_2,8,15,1,13
a70,1,01:42,GP_2,8,16,0,13
a70,1,01:42,GP_2,8,17,1,13
a70,1,01:42,GP_2,8,18,0,13
a70,1,01:42,GP_2,8,19,NA,13
a70,1,01:42,GP_2,8,20,NA,13
a70,1,01:42,GP_2,8,21,NA,13
a70,1,01:42,GP_2,8,22,NA,13
a70,1,01:42,GP_2,8,23,NA,13
a70,1,01:42,GP_2,8,24,NA,13
a71,1,00:52,GP_2,8,1,0,3
a71,1,00:52,GP_2,8,2,0,3
a71,1,00:52,GP_2,8,3,1,3
a71,1,00:52,GP_2,8,4,1,3
a71,1,00:52,GP_2,8,5,1,3
a71,1,00:52,GP_2,8,6,0,3
a71,1,00:52,GP_2,8,7,1,3
a71,1,00:52,GP_2,8,8,0,3
a71,1,00:52,GP_2,8,9,0,3
a71,1,00:52,GP_2,8,10,0,3
a71,1,00:52,GP_2,8,11,0,3
a71,1,00:52,GP_2,8,12,1,3
a71,1,00:52,GP_2,8,13,1,3
a71,1,00:52,GP_2,8,14,0,3
a71,1,00:52,GP_2,8,15,0,3
a71,1,00:52,GP_2,8,16,0,3
a71,1,00:52,GP_2,8,17,1,3
a71,1,00:52,GP_2,8,18,NA,3
a71,1,00:52,GP_2,8,19,NA,3
a71,1,00:52,GP_2,8,20,NA,3
a71,1,00:52,GP_2,8,21,NA,3
a71,1,00:52,GP_2,8,22,NA,3
a71,1,00:52,GP_2,8,23,NA,3
a71,1,00:52,GP_2,8,24,NA,3
a72,1,02:35,GP_C,9,1,0,13
a72,1,02:35,GP_C,9,2,0,13
a72,1,02:35,GP_C,9,3,0,13
a72,1,02:35,GP_C,9,4,0,13
a72,1,02:35,GP_C,9,5,0,13
a72,1,02:35,GP_C,9,6,0,13
a72,1,02:35,GP_C,9,7,0,13
a72,1,02:35,GP_C,9,8,0,13
a72,1,02:35,GP_C,9,9,0,13
a72,1,02:35,GP_C,9,10,0,13
a72,1,02:35,GP_C,9,11,0,13
a72,1,02:35,GP_C,9,12,0,13
a72,1,02:35,GP_C,9,13,1,13
a72,1,02:35,GP_C,9,14,1,13
a72,1,02:35,GP_C,9,15,1,13
a72,1,02:35,GP_C,9,16,0,13
a72,1,02:35,GP_C,9,17,0,13
a72,1,02:35,GP_C,9,18,1,13
a72,1,02:35,GP_C,9,19,0,13
a72,1,02:35,GP_C,9,20,1,13
a72,1,02:35,GP_C,9,21,1,13
a72,1,02:35,GP_C,9,22,1,13
a72,1,02:35,GP_C,9,23,0,13
a72,1,02:35,GP_C,9,24,0,13
a73,0,03:00,GP_C,9,1,0,8
a73,0,03:00,GP_C,9,2,0,8
a73,0,03:00,GP_C,9,3,0,8
a73,0,03:00,GP_C,9,4,0,8
a73,0,03:00,GP_C,9,5,0,8
a73,0,03:00,GP_C,9,6,0,8
a73,0,03:00,GP_C,9,7,0,8
a73,0,03:00,GP_C,9,8,1,8
a73,0,03:00,GP_C,9,9,0,8
a73,0,03:00,GP_C,9,10,0,8
a73,0,03:00,GP_C,9,11,0,8
a73,0,03:00,GP_C,9,12,0,8
a73,0,03:00,GP_C,9,13,1,8
a73,0,03:00,GP_C,9,14,1,8
a73,0,03:00,GP_C,9,15,0,8
a73,0,03:00,GP_C,9,16,1,8
a73,0,03:00,GP_C,9,17,0,8
a73,0,03:00,GP_C,9,18,0,8
a73,0,03:00,GP_C,9,19,0,8
a73,0,03:00,GP_C,9,20,0,8
a73,0,03:00,GP_C,9,21,1,8
a73,0,03:00,GP_C,9,22,0,8
a73,0,03:00,GP_C,9,23,0,8
a73,0,03:00,GP_C,9,24,0,8
a74,1,01:08,GP_C,9,1,0,4
a74,1,01:08,GP_C,9,2,0,4
a74,1,01:08,GP_C,9,3,0,4
a74,1,01:08,GP_C,9,4,1,4
a74,1,01:08,GP_C,9,5,0,4
a74,1,01:08,GP_C,9,6,1,4
a74,1,01:08,GP_C,9,7,0,4
a74,1,01:08,GP_C,9,8,0,4
a74,1,01:08,GP_C,9,9,0,4
a74,1,01:08,GP_C,9,10,1,4
a74,1,01:08,GP_C,9,11,0,4
a74,1,01:08,GP_C,9,12,1,4
a74,1,01:08,GP_C,9,13,1,4
a74,1,01:08,GP_C,9,14,1,4
a74,1,01:08,GP_C,9,15,1,4
a74,1,01:08,GP_C,9,16,1,4
a74,1,01:08,GP_C,9,17,0,4
a74,1,01:08,GP_C,9,18,1,4
a74,1,01:08,GP_C,9,19,0,4
a74,1,01:08,GP_C,9,20,0,4
a74,1,01:08,GP_C,9,21,1,4
a74,1,01:08,GP_C,9,22,1,4
a74,1,01:08,GP_C,9,23,1,4
a74,1,01:08,GP_C,9,24,1,4
a75,1,01:17,GP_C,9,1,0,11
a75,1,01:17,GP_C,9,2,0,11
a75,1,01:17,GP_C,9,3,0,11
a75,1,01:17,GP_C,9,4,0,11
a75,1,01:17,GP_C,9,5,0,11
a75,1,01:17,GP_C,9,6,0,11
a75,1,01:17,GP_C,9,7,0,11
a75,1,01:17,GP_C,9,8,0,11
a75,1,01:17,GP_C,9,9,0,11
a75,1,01:17,GP_C,9,10,0,11
a75,1,01:17,GP_C,9,11,1,11
a75,1,01:17,GP_C,9,12,0,11
a75,1,01:17,GP_C,9,13,1,11
a75,1,01:17,GP_C,9,14,1,11
a75,1,01:17,GP_C,9,15,0,11
a75,1,01:17,GP_C,9,16,0,11
a75,1,01:17,GP_C,9,17,1,11
a75,1,01:17,GP_C,9,18,0,11
a75,1,01:17,GP_C,9,19,0,11
a75,1,01:17,GP_C,9,20,0,11
a75,1,01:17,GP_C,9,21,1,11
a75,1,01:17,GP_C,9,22,1,11
a75,1,01:17,GP_C,9,23,0,11
a75,1,01:17,GP_C,9,24,0,11
a76,0,03:00,GP_C,9,1,0,17
a76,0,03:00,GP_C,9,2,0,17
a76,0,03:00,GP_C,9,3,0,17
a76,0,03:00,GP_C,9,4,0,17
a76,0,03:00,GP_C,9,5,0,17
a76,0,03:00,GP_C,9,6,0,17
a76,0,03:00,GP_C,9,7,0,17
a76,0,03:00,GP_C,9,8,0,17
a76,0,03:00,GP_C,9,9,0,17
a76,0,03:00,GP_C,9,10,0,17
a76,0,03:00,GP_C,9,11,0,17
a76,0,03:00,GP_C,9,12,0,17
a76,0,03:00,GP_C,9,13,0,17
a76,0,03:00,GP_C,9,14,0,17
a76,0,03:00,GP_C,9,15,0,17
a76,0,03:00,GP_C,9,16,0,17
a76,0,03:00,GP_C,9,17,1,17
a76,0,03:00,GP_C,9,18,0,17
a76,0,03:00,GP_C,9,19,0,17
a76,0,03:00,GP_C,9,20,0,17
a76,0,03:00,GP_C,9,21,1,17
a76,0,03:00,GP_C,9,22,0,17
a76,0,03:00,GP_C,9,23,0,17
a76,0,03:00,GP_C,9,24,1,17
a77,0,03:00,GP_C,9,1,0,2
a77,0,03:00,GP_C,9,2,1,2
a77,0,03:00,GP_C,9,3,0,2
a77,0,03:00,GP_C,9,4,0,2
a77,0,03:00,GP_C,9,5,0,2
a77,0,03:00,GP_C,9,6,0,2
a77,0,03:00,GP_C,9,7,0,2
a77,0,03:00,GP_C,9,8,0,2
a77,0,03:00,GP_C,9,9,0,2
a77,0,03:00,GP_C,9,10,0,2
a77,0,03:00,GP_C,9,11,1,2
a77,0,03:00,GP_C,9,12,1,2
a77,0,03:00,GP_C,9,13,1,2
a77,0,03:00,GP_C,9,14,1,2
a77,0,03:00,GP_C,9,15,1,2
a77,0,03:00,GP_C,9,16,1,2
a77,0,03:00,GP_C,9,17,1,2
a77,0,03:00,GP_C,9,18,1,2
a77,0,03:00,GP_C,9,19,1,2
a77,0,03:00,GP_C,9,20,1,2
a77,0,03:00,GP_C,9,21,1,2
a77,0,03:00,GP_C,9,22,0,2
a77,0,03:00,GP_C,9,23,0,2
a77,0,03:00,GP_C,9,24,1,2
a78,1,01:19,GP_C,9,1,1,1
a78,1,01:19,GP_C,9,2,0,1
a78,1,01:19,GP_C,9,3,0,1
a78,1,01:19,GP_C,9,4,1,1
a78,1,01:19,GP_C,9,5,0,1
a78,1,01:19,GP_C,9,6,0,1
a78,1,01:19,GP_C,9,7,0,1
a78,1,01:19,GP_C,9,8,0,1
a78,1,01:19,GP_C,9,9,0,1
a78,1,01:19,GP_C,9,10,0,1
a78,1,01:19,GP_C,9,11,0,1
a78,1,01:19,GP_C,9,12,0,1
a78,1,01:19,GP_C,9,13,1,1
a78,1,01:19,GP_C,9,14,1,1
a78,1,01:19,GP_C,9,15,0,1
a78,1,01:19,GP_C,9,16,0,1
a78,1,01:19,GP_C,9,17,0,1
a78,1,01:19,GP_C,9,18,0,1
a78,1,01:19,GP_C,9,19,0,1
a78,1,01:19,GP_C,9,20,1,1
a78,1,01:19,GP_C,9,21,1,1
a78,1,01:19,GP_C,9,22,1,1
a78,1,01:19,GP_C,9,23,0,1
a78,1,01:19,GP_C,9,24,0,1
